GEOID,Tract-Name,2019 Scores - 2010 Scores
037433302,4333.02,-1
037433304,4333.04,-1
037433305,4333.05,-1
037433306,4333.06,-1
037433307,4333.07,-1
037433401,4334.01,-1
037433402,4334.02,-1
037433403,4334.03,0
037433501,4335.01,-1
037433503,4335.03,-1
037433504,4335.04,-1
037433601,4336.01,0
037433602,4336.02,-1
037433700,4337.0,-1
037433801,4338.01,-1
037433802,4338.02,-3
037433901,4339.01,-1
037433902,4339.02,-1
037434001,4340.01,-1
037434003,4340.03,-1
037434004,4340.04,-2
037460000,4600.0,1
037460100,4601.0,1
037460200,4602.0,1
037460301,4603.01,1
037460302,4603.02,1
037460401,4604.01,1
037460501,4605.01,0
037460502,4605.02,0
037460600,4606.0,0
037460700,4607.0,0
037460800,4608.0,2
037460900,4609.0,2
037461000,4610.0,1
037461100,4611.0,2
037461200,4612.0,2
037461300,4613.0,2
037461400,4614.0,2
037461501,4615.01,2
037461502,4615.02,2
037461600,4616.0,2
037461700,4617.0,2
037461901,4619.01,3
037461902,4619.02,3
037462001,4620.01,2
037462002,4620.02,2
037462100,4621.0,3
037462201,4622.01,3
037462202,4622.02,4
037462301,4623.01,3
037462302,4623.02,4
037462400,4624.0,3
037462500,4625.0,1
037462600,4626.0,3
037462700,4627.0,4
037462800,4628.0,3
037462900,4629.0,3
037463000,4630.0,1
037463101,4631.01,1
037463102,4631.02,2
037463200,4632.0,3
037463300,4633.0,4
037463400,4634.0,5
037463500,4635.0,4
037463601,4636.01,5
037463602,4636.02,4
037463700,4637.0,3
037463800,4638.0,0
037463900,4639.0,2
037464000,4640.0,5
037464100,4641.0,6
037464200,4642.0,3
037480002,4800.02,2
037480011,4800.11,2
037480012,4800.12,2
037480101,4801.01,1
037480102,4801.02,2
037480201,4802.01,2
037480202,4802.02,2
037480302,4803.02,2
037480303,4803.03,0
037480304,4803.04,0
037480400,4804.0,2
037480500,4805.0,2
037480600,4806.0,2
037480702,4807.02,-1
037480703,4807.03,0
037480704,4807.04,1
037480802,4808.02,-1
037480803,4808.03,-1
037480804,4808.04,0
037480901,4809.01,-1
037480902,4809.02,-1
037480903,4809.03,-1
037481001,4810.01,0
037481002,4810.02,1
037481101,4811.01,1
037481102,4811.02,1
037481103,4811.03,1
037481201,4812.01,1
037481202,4812.02,1
037481300,4813.0,0
037481401,4814.01,1
037481402,4814.02,0
037481500,4815.0,0
037481603,4816.03,0
037481604,4816.04,0
037481605,4816.05,0
037481606,4816.06,0
037481711,4817.11,0
037481712,4817.12,0
037481713,4817.13,-1
037481714,4817.14,-1
037481800,4818.0,-2
037481901,4819.01,-2
037481902,4819.02,-2
037482001,4820.01,-2
037482002,4820.02,-2
037482101,4821.01,-2
037482102,4821.02,-2
037482201,4822.01,-2
037482202,4822.02,-1
037482301,4823.01,0
037482303,4823.03,0
037482304,4823.04,0
037482401,4824.01,0
037482402,4824.02,-2
037482502,4825.02,-1
037482503,4825.03,-1
037482521,4825.21,-1
037482522,4825.22,-2
037482600,4826.0,-2
037482701,4827.01,-2
037482702,4827.02,-2
037482800,4828.0,-3
037500100,5001.0,0
037500201,5002.01,0
037500202,5002.02,-1
037500300,5003.0,-4
037500402,5004.02,-4
037500403,5004.03,-3
037500404,5004.04,-6
037500500,5005.0,-4
037500600,5006.0,-4
037500700,5007.0,-3
037500800,5008.0,-2
037500900,5009.0,-3
037501001,5010.01,-3
037501002,5010.02,-3
037501200,5012.0,-4
037501300,5013.0,-3
037501400,5014.0,-2
037501501,5015.01,-3
037501503,5015.03,-2
037501504,5015.04,-3
037501600,5016.0,-2
037501700,5017.0,-1
037501802,5018.02,-2
037501803,5018.03,-2
037501804,5018.04,-2
037501900,5019.0,-2
037502003,5020.03,-2
037502004,5020.04,-2
037502005,5020.05,-2
037502100,5021.0,-2
037502200,5022.0,-2
037502301,5023.01,-3
037502302,5023.02,-2
037502401,5024.01,-2
037502402,5024.02,-2
037502500,5025.0,-2
037502601,5026.01,-1
037502602,5026.02,-2
037502700,5027.0,-2
037502801,5028.01,-1
037502802,5028.02,-2
037502901,5029.01,-2
037502902,5029.02,-1
037503000,5030.0,-2
037503103,5031.03,-2
037503104,5031.04,-3
037503105,5031.05,-2
037503106,5031.06,-2
037503201,5032.01,-1
037503202,5032.02,-2
037503301,5033.01,-1
037503302,5033.02,-1
037503401,5034.01,0
037503402,5034.02,-2
037503501,5035.01,-1
037503502,5035.02,-1
037503601,5036.01,-2
037503602,5036.02,-1
037503701,5037.01,0
037503702,5037.02,-1
037503703,5037.03,0
037503801,5038.01,-1
037503802,5038.02,-1
037503901,5039.01,-2
037503902,5039.02,-2
037504001,5040.01,-1
037504002,5040.02,-1
037504101,5041.01,-2
037504102,5041.02,-2
037530003,5300.03,-2
037530004,5300.04,-3
037530005,5300.05,-3
037530006,5300.06,-3
037530101,5301.01,-2
037530102,5301.02,-2
037530202,5302.02,-2
037530203,5302.03,-2
037530204,5302.04,-2
037530301,5303.01,-2
037530302,5303.02,-2
037530400,5304.0,-2
037530500,5305.0,-2
037530601,5306.01,-3
037530602,5306.02,-3
037530700,5307.0,-3
037530801,5308.01,-4
037530802,5308.02,-3
037530901,5309.01,-3
037530902,5309.02,-3
037531000,5310.0,-3
037531101,5311.01,-3
037531102,5311.02,-3
037531201,5312.01,-3
037531202,5312.02,-3
037531301,5313.01,-3
037531302,5313.02,-3
037531502,5315.02,-2
037531503,5315.03,-3
037531504,5315.04,-2
037531602,5316.02,-2
037531603,5316.03,-2
037531604,5316.04,-2
037531701,5317.01,-2
037531702,5317.02,-2
037531800,5318.0,-2
037531901,5319.01,-2
037531902,5319.02,-2
037532001,5320.01,-2
037532002,5320.02,-2
037532101,5321.01,-2
037532102,5321.02,-2
037532200,5322.0,-2
037532302,5323.02,-3
037532303,5323.03,-2
037532304,5323.04,-3
037532400,5324.0,-3
037532500,5325.0,-2
037532603,5326.03,-2
037532604,5326.04,-2
037532605,5326.05,-2
037532606,5326.06,-2
037532700,5327.0,-2
037532800,5328.0,-2
037532900,5329.0,-1
037533001,5330.01,-2
037533002,5330.02,-2
037533103,5331.03,-2
037533104,5331.04,-2
037533105,5331.05,-2
037533106,5331.06,-2
037533107,5331.07,-2
037533201,5332.01,-2
037533202,5332.02,-2
037533203,5332.03,-2
037533300,5333.0,-2
037533401,5334.01,-2
037533402,5334.02,-2
037533403,5334.03,-2
037533501,5335.01,-2
037533502,5335.02,-2
037533503,5335.03,-2
037533601,5336.01,-2
037533602,5336.02,-2
037533603,5336.03,-2
037533701,5337.01,-2
037533702,5337.02,-2
037533703,5337.03,-2
037533803,5338.03,-2
037533804,5338.04,-2
037533805,5338.05,-2
037533806,5338.06,-2
037533901,5339.01,-2
037533902,5339.02,-2
037534001,5340.01,-2
037534002,5340.02,-1
037534101,5341.01,-2
037534102,5341.02,-2
037534201,5342.01,-2
037534202,5342.02,-2
037534203,5342.03,-1
037534301,5343.01,-2
037534302,5343.02,-2
037534403,5344.03,-2
037534404,5344.04,-2
037534405,5344.05,-2
037534406,5344.06,-2
037534501,5345.01,-2
037534502,5345.02,-2
037534700,5347.0,-2
037534802,5348.02,-2
037534803,5348.03,-2
037534804,5348.04,-2
037534900,5349.0,-2
037535001,5350.01,-1
037535002,5350.02,-1
037535101,5351.01,-1
037535102,5351.02,-1
037535200,5352.0,-1
037535300,5353.0,-2
037535400,5354.0,-2
037535501,5355.01,-2
037535502,5355.02,-2
037535503,5355.03,-2
037535603,5356.03,-2
037535604,5356.04,-2
037535605,5356.05,-2
037535606,5356.06,-2
037535607,5356.07,-2
037535701,5357.01,-2
037535702,5357.02,-2
037535802,5358.02,-1
037535803,5358.03,-2
037535804,5358.04,-2
037535901,5359.01,-2
037535902,5359.02,-1
037536000,5360.0,-2
037536102,5361.02,-1
037536103,5361.03,-1
037536104,5361.04,-1
037536200,5362.0,-1
037540000,5400.0,-1
037540101,5401.01,-1
037540102,5401.02,-1
037540201,5402.01,-2
037540202,5402.02,-1
037540203,5402.03,-1
037540300,5403.0,-1
037540400,5404.0,-1
037540501,5405.01,-1
037540502,5405.02,-1
037540600,5406.0,-1
037540700,5407.0,-2
037540800,5408.0,-1
037540901,5409.01,-1
037540902,5409.02,-1
037541001,5410.01,0
037541002,5410.02,0
037541100,5411.0,-1
037541200,5412.0,0
037541300,5413.0,-1
037541400,5414.0,-1
037541500,5415.0,-2
037541603,5416.03,-1
037541604,5416.04,-3
037541605,5416.05,-2
037541606,5416.06,-1
037541700,5417.0,-1
037541801,5418.01,-2
037541802,5418.02,-1
037542000,5420.0,-1
037542103,5421.03,-2
037542104,5421.04,-1
037542105,5421.05,-2
037542106,5421.06,-1
037542200,5422.0,0
037542401,5424.01,-2
037542402,5424.02,1
037542501,5425.01,0
037542502,5425.02,0
037542601,5426.01,-2
037542602,5426.02,0
037542700,5427.0,0
037542800,5428.0,0
037542900,5429.0,0
037543000,5430.0,-1
037543100,5431.0,1
037543201,5432.01,0
037543202,5432.02,0
037543304,5433.04,1
037543305,5433.05,9
037543306,5433.06,0
037543321,5433.21,1
037543322,5433.22,1
037543400,5434.0,0
037543501,5435.01,0
037543502,5435.02,0
037543503,5435.03,0
037543601,5436.01,0
037543602,5436.02,0
037543603,5436.03,0
037543604,5436.04,0
037543701,5437.01,0
037543702,5437.02,0
037543703,5437.03,-1
037543801,5438.01,1
037543802,5438.02,0
037543903,5439.03,0
037543905,5439.05,-1
037544001,5440.01,2
037544002,5440.02,1
037550000,5500.0,-2
037550100,5501.0,-2
037550201,5502.01,-2
037550202,5502.02,-2
037550300,5503.0,-1
037550400,5504.0,-1
037550500,5505.0,-1
037550601,5506.01,-1
037550602,5506.02,-1
037550700,5507.0,-1
037550800,5508.0,-1
037550901,5509.01,-1
037550902,5509.02,-1
037551000,5510.0,-1
037551101,5511.01,-1
037551102,5511.02,-1
037551201,5512.01,-1
037551202,5512.02,-1
037551300,5513.0,-1
037551401,5514.01,-1
037551402,5514.02,-1
037551501,5515.01,-1
037551502,5515.02,-1
037551600,5516.0,0
037551700,5517.0,-1
037551800,5518.0,-2
037551900,5519.0,-2
037552001,5520.01,-2
037552002,5520.02,-2
037552100,5521.0,-2
037552200,5522.0,-2
037552301,5523.01,-2
037552302,5523.02,-2
037552400,5524.0,-2
037552601,5526.01,-2
037552602,5526.02,-3
037552700,5527.0,-2
037552800,5528.0,-2
037552900,5529.0,-2
037553000,5530.0,-2
037553100,5531.0,-1
037553200,5532.0,-2
037553300,5533.0,-1
037553400,5534.0,-1
037553502,5535.02,0
037553503,5535.03,-1
037553504,5535.04,0
037553601,5536.01,-1
037553602,5536.02,0
037553701,5537.01,-1
037553702,5537.02,0
037553801,5538.01,-1
037553802,5538.02,0
037553901,5539.01,-1
037553902,5539.02,-1
037554001,5540.01,-2
037554002,5540.02,-2
037554101,5541.01,-1
037554103,5541.03,-1
037554104,5541.04,-1
037554105,5541.05,-1
037554201,5542.01,-1
037554203,5542.03,-1
037554204,5542.04,-1
037554301,5543.01,0
037554302,5543.02,-1
037554403,5544.03,-1
037554404,5544.04,-1
037554405,5544.05,-1
037554406,5544.06,-2
037554511,5545.11,-2
037554512,5545.12,-2
037554513,5545.13,-3
037554514,5545.14,-2
037554515,5545.15,-2
037554516,5545.16,-2
037554517,5545.17,-2
037554518,5545.18,-2
037554519,5545.19,-2
037554521,5545.21,-2
037554522,5545.22,-1
037554600,5546.0,-2
037554700,5547.0,-2
037554801,5548.01,-2
037554802,5548.02,-2
037554900,5549.0,-1
037555001,5550.01,-1
037555002,5550.02,-2
037555102,5551.02,-2
037555103,5551.03,-2
037555104,5551.04,-2
037555202,5552.02,-2
037555211,5552.11,-2
037555212,5552.12,-2
037570001,5700.01,-2
037570002,5700.02,-1
037570003,5700.03,-1
037570100,5701.0,0
037570202,5702.02,1
037570203,5702.03,-1
037570204,5702.04,0
037570301,5703.01,4
037570303,5703.03,8
037570304,5703.04,8
037570402,5704.02,8
037570403,5704.03,2
037570404,5704.04,2
037570501,5705.01,3
037570502,5705.02,1
037570601,5706.01,2
037570602,5706.02,0
037570603,5706.03,0
037570701,5707.01,-1
037570702,5707.02,-1
037570800,5708.0,-1
037570901,5709.01,-2
037570902,5709.02,-2
037571000,5710.0,-1
037571101,5711.01,-1
037571102,5711.02,-1
037571200,5712.0,-1
037571300,5713.0,-1
037571400,5714.0,-1
037571502,5715.02,0
037571503,5715.03,1
037571504,5715.04,-1
037571600,5716.0,1
037571701,5717.01,2
037571703,5717.03,4
037571704,5717.04,2
037571800,5718.0,-2
037571900,5719.0,-2
037572001,5720.01,-2
037572002,5720.02,0
037572100,5721.0,-2
037572201,5722.01,-3
037572202,5722.02,-2
037572301,5723.01,-1
037572302,5723.02,-2
037572400,5724.0,-1
037572500,5725.0,-1
037572600,5726.0,-2
037572700,5727.0,-2
037572800,5728.0,-1
037572900,5729.0,-1
037573002,5730.02,-2
037573003,5730.03,-2
037573004,5730.04,-2
037573100,5731.0,-2
037573201,5732.01,-2
037573202,5732.02,-3
037573300,5733.0,-2
037573401,5734.01,-2
037573402,5734.02,-3
037573403,5734.03,-2
037573601,5736.01,-1
037573700,5737.0,-1
037573800,5738.0,-2
037573902,5739.02,-2
037574000,5740.0,-2
037574100,5741.0,-2
037574201,5742.01,-2
037574202,5742.02,-2
037574300,5743.0,-2
037574400,5744.0,-2
037574500,5745.0,-2
037574601,5746.01,-2
037574602,5746.02,-2
037574700,5747.0,-2
037574800,5748.0,-2
037574901,5749.01,-2
037574902,5749.02,-2
037575001,5750.01,-2
037575002,5750.02,-2
037575101,5751.01,-3
037575102,5751.02,-3
037575103,5751.03,-2
037575201,5752.01,-3
037575202,5752.02,-3
037575300,5753.0,-2
037575401,5754.01,-2
037575402,5754.02,-2
037575500,5755.0,-1
037575801,5758.01,-1
037575802,5758.02,-2
037575803,5758.03,-2
037575901,5759.01,-2
037575902,5759.02,-2
037576001,5760.01,-2
037576200,5762.0,-2
037576301,5763.01,-2
037576302,5763.02,-2
037576401,5764.01,-2
037576402,5764.02,-3
037576403,5764.03,-3
037576501,5765.01,-2
037576502,5765.02,-2
037576503,5765.03,-2
037576601,5766.01,-2
037576602,5766.02,-2
037576700,5767.0,-1
037576801,5768.01,-1
037576802,5768.02,-2
037576901,5769.01,-3
037576903,5769.03,-2
037576904,5769.04,-2
037577000,5770.0,-2
037577100,5771.0,-2
037577200,5772.0,-1
037577300,5773.0,-1
037577400,5774.0,-2
037577501,5775.01,-2
037577504,5775.04,-2
037577602,5776.02,-2
037577603,5776.03,-2
037577604,5776.04,-2
037599000,5990.0,-2
037599100,5991.0,-2
037600100,6001.0,-1
037600201,6002.01,-1
037600202,6002.02,-1
037600302,6003.02,-1
037600303,6003.03,-1
037600304,6003.04,-1
037600400,6004.0,-1
037600501,6005.01,-1
037600502,6005.02,0
037600601,6006.01,-1
037600602,6006.02,0
037600702,6007.02,0
037600703,6007.03,0
037600704,6007.04,-1
037600801,6008.01,-1
037600802,6008.02,0
037600902,6009.02,-1
037600911,6009.11,-1
037600912,6009.12,0
037601001,6010.01,-1
037601002,6010.02,0
037601100,6011.0,0
037601202,6012.02,-1
037601211,6012.11,-1
037601212,6012.12,-1
037601301,6013.01,0
037601302,6013.02,0
037601303,6013.03,0
037601401,6014.01,0
037601402,6014.02,0
037601501,6015.01,0
037601502,6015.02,0
037601600,6016.0,0
037601700,6017.0,0
037601801,6018.01,-1
037601802,6018.02,0
037601900,6019.0,0
037602002,6020.02,0
037602003,6020.03,0
037602004,6020.04,0
037602103,6021.03,-1
037602104,6021.04,0
037602105,6021.05,0
037602106,6021.06,-1
037602200,6022.0,0
037602301,6023.01,-1
037602302,6023.02,-1
037602402,6024.02,0
037602403,6024.03,0
037602404,6024.04,0
037602504,6025.04,0
037602505,6025.05,0
037602506,6025.06,0
037602507,6025.07,0
037602508,6025.08,0
037602509,6025.09,0
037602600,6026.0,-1
037602700,6027.0,-1
037602801,6028.01,-1
037602802,6028.02,-1
037602900,6029.0,-1
037603001,6030.01,-1
037603004,6030.04,-1
037603005,6030.05,-1
037603006,6030.06,-1
037603101,6031.01,-1
037603102,6031.02,-1
037603200,6032.0,-1
037603301,6033.01,-1
037603302,6033.02,-1
037603400,6034.0,-1
037603500,6035.0,-1
037603600,6036.0,-1
037603702,6037.02,0
037603703,6037.03,0
037603704,6037.04,0
037603801,6038.01,0
037603802,6038.02,0
037603900,6039.0,0
037604001,6040.01,0
037604002,6040.02,0
037604100,6041.0,0
037609900,6099.0,0
037620001,6200.01,0
037620002,6200.02,0
037620101,6201.01,1
037620102,6201.02,0
037620201,6202.01,0
037620301,6203.01,0
037620303,6203.03,-1
037620305,6203.05,0
037620400,6204.0,-1
037620501,6205.01,-1
037620521,6205.21,0
037620522,6205.22,-1
037620601,6206.01,0
037620602,6206.02,0
037620701,6207.01,0
037620702,6207.02,-1
037620800,6208.0,-1
037620901,6209.01,-1
037620904,6209.04,-1
037621001,6210.01,-1
037621002,6210.02,-1
037621004,6210.04,-1
037621102,6211.02,-1
037621104,6211.04,-1
037621201,6212.01,-1
037621204,6212.04,-1
037621301,6213.01,-1
037621324,6213.24,-1
037621326,6213.26,-1
037621400,6214.0,-1
037650001,6500.01,0
037650003,6500.03,0
037650004,6500.04,0
037650101,6501.01,0
037650102,6501.02,0
037650200,6502.0,0
037650300,6503.0,0
037650401,6504.01,0
037650501,6505.01,0
037650502,6505.02,-1
037650602,6506.02,0
037650603,6506.03,-1
037650604,6506.04,0
037650605,6506.05,0
037650701,6507.01,-1
037650702,6507.02,-1
037650800,6508.0,-1
037650901,6509.01,0
037650902,6509.02,-1
037651001,6510.01,-1
037651002,6510.02,-1
037651101,6511.01,-1
037651102,6511.02,-1
037651201,6512.01,-1
037651221,6512.21,-1
037651222,6512.22,-1
037651302,6513.02,-1
037651304,6513.04,-1
037651401,6514.01,-1
037651402,6514.02,-1
037670001,6700.01,-1
037670002,6700.02,-1
037670003,6700.03,-1
037670100,6701.0,0
037670201,6702.01,-1
037670202,6702.02,-1
037670324,6703.24,-1
037670326,6703.26,-1
037670328,6703.28,-1
037670403,6704.03,-1
037670405,6704.05,-1
037670406,6704.06,-1
037670407,6704.07,-1
037670411,6704.11,-1
037670413,6704.13,-1
037670416,6704.16,-2
037670500,6705.0,-1
037670602,6706.02,0
037670701,6707.01,0
037670702,6707.02,0
037700101,7001.01,-2
037700102,7001.02,-2
037700200,7002.0,-2
037700300,7003.0,-2
037700400,7004.0,-1
037700501,7005.01,-1
037700502,7005.02,-1
037700600,7006.0,0
037700700,7007.0,1
037700801,7008.01,-1
037700802,7008.02,-1
037700901,7009.01,-1
037700902,7009.02,0
037701000,7010.0,-1
037701100,7011.0,1
037701201,7012.01,1
037701202,7012.02,1
037701302,7013.02,0
037701304,7013.04,0
037701402,7014.02,0
037701501,7015.01,1
037701502,7015.02,1
037701601,7016.01,1
037701602,7016.02,1
037701701,7017.01,1
037701702,7017.02,1
037701801,7018.01,1
037701802,7018.02,1
037701902,7019.02,0
037702002,7020.02,1
037702102,7021.02,1
037702201,7022.01,1
037702202,7022.02,1
037702300,7023.0,0
037702400,7024.0,-1
037702501,7025.01,0
037702502,7025.02,0
037702600,7026.0,1
037702700,7027.0,0
037702801,7028.01,1
037702802,7028.02,1
037702803,7028.03,0
037702901,7029.01,2
037703001,7030.01,0
037703002,7030.02,0
037703100,7031.0,-1
037703200,7032.0,-1
037800101,8001.01,-1
037800102,8001.02,-1
037800202,8002.02,-1
037800203,8002.03,-1
037800204,8002.04,-1
037800324,8003.24,-1
037800325,8003.25,-2
037800326,8003.26,-1
037800327,8003.27,-1
037800328,8003.28,0
037800329,8003.29,-1
037800330,8003.3,-1
037800331,8003.31,-1
037800332,8003.32,-1
037800406,8004.06,-1
037800408,8004.08,-1
037800410,8004.1,-1
037800504,8005.04,-1
037800506,8005.06,0
037900102,9001.02,0
037900103,9001.03,1
037900104,9001.04,1
037900201,9002.01,0
037900300,9003.0,-1
037900501,9005.01,-4
037900504,9005.04,-3
037900505,9005.05,-3
037900506,9005.06,-2
037900507,9005.07,-2
037900508,9005.08,-2
037900602,9006.02,-2
037900605,9006.05,-2
037900606,9006.06,-2
037900607,9006.07,-2
037900608,9006.08,-2
037900609,9006.09,-2
037900701,9007.01,-4
037900703,9007.03,-3
037900704,9007.04,-4
037900705,9007.05,-3
037900803,9008.03,-2
037900804,9008.04,-2
037900805,9008.05,-2
037900806,9008.06,-3
037900900,9009.0,-1
037901003,9010.03,-1
037901004,9010.04,-1
037901007,9010.07,-2
037901008,9010.08,-2
037901009,9010.09,-2
037901010,9010.1,-2
037901011,9010.11,-2
037901101,9011.01,-1
037901102,9011.02,-1
037901205,9012.05,-1
037901209,9012.09,0
037901210,9012.1,-1
037901213,9012.13,-1
037910001,9100.01,0
037910002,9100.02,-1
037910101,9101.01,-1
037910201,9102.01,-2
037910202,9102.02,-2
037910205,9102.05,-1
037910206,9102.06,-1
037910207,9102.07,-2
037910208,9102.08,-1
037910209,9102.09,-1
037910210,9102.1,-1
037910301,9103.01,-1
037910302,9103.02,-1
037910401,9104.01,-2
037910402,9104.02,-1
037910403,9104.03,-1
037910404,9104.04,-1
037910501,9105.01,-1
037910502,9105.02,-1
037910504,9105.04,-1
037910505,9105.05,-1
037910601,9106.01,-1
037910602,9106.02,-1
037910603,9106.03,-1
037910605,9106.05,-1
037910606,9106.06,-1
037910705,9107.05,-1
037910706,9107.06,-1
037910707,9107.07,-1
037910709,9107.09,-1
037910711,9107.11,-1
037910712,9107.12,-1
037910713,9107.13,-1
037910714,9107.14,-1
037910715,9107.15,-1
037910716,9107.16,-1
037910804,9108.04,-1
037910805,9108.05,-1
037910807,9108.07,0
037910808,9108.08,-2
037910809,9108.09,-1
037910810,9108.1,-1
037910811,9108.11,0
037910812,9108.12,-2
037910813,9108.13,-1
037911001,9110.01,-1
037920011,9200.11,-1
037920012,9200.12,-1
037920013,9200.13,-1
037920015,9200.15,-1
037920016,9200.16,-1
037920017,9200.17,-1
037920018,9200.18,-1
037920020,9200.2,-1
037920023,9200.23,-1
037920026,9200.26,-2
037920028,9200.28,-1
037920029,9200.29,-1
037920030,9200.3,-1
037920031,9200.31,-1
037920032,9200.32,-1
037920033,9200.33,-2
037920034,9200.34,-1
037920035,9200.35,-1
037920036,9200.36,-1
037920037,9200.37,0
037920038,9200.38,0
037920039,9200.39,0
037920040,9200.4,0
037920041,9200.41,0
037920042,9200.42,-1
037920043,9200.43,-1
037920044,9200.44,-1
037920045,9200.45,-1
037920102,9201.02,-1
037920104,9201.04,-1
037920106,9201.06,-1
037920107,9201.07,0
037920108,9201.08,-1
037920109,9201.09,-1
037920110,9201.1,-1
037920111,9201.11,-1
037920112,9201.12,-1
037920114,9201.14,-1
037920115,9201.15,-1
037920116,9201.16,0
037920118,9201.18,-1
037920119,9201.19,0
037920200,9202.0,-1
037920303,9203.03,-1
037920312,9203.12,0
037920313,9203.13,-1
037920314,9203.14,0
037920322,9203.22,-1
037920326,9203.26,0
037920328,9203.28,-1
037920329,9203.29,-1
037920330,9203.3,-1
037920331,9203.31,-1
037920332,9203.32,-1
037920334,9203.34,-1
037920336,9203.36,0
037920337,9203.37,0
037920338,9203.38,0
037920339,9203.39,-1
037930101,9301.01,1
037930200,9302.0,0
037930301,9303.01,2
037980001,9800.01,-2
037980002,9800.02,-1
037980003,9800.03,0
037980004,9800.04,-2
037980005,9800.05,0
037980006,9800.06,-2
037980007,9800.07,-2
037980008,9800.08,0
037980009,9800.09,-4
037980010,9800.1,-8
037980013,9800.13,0
037980014,9800.14,-2
037980015,9800.15,-1
037980018,9800.18,-2
037980019,9800.19,0
037980020,9800.2,-3
037980021,9800.21,-1
037980022,9800.22,-1
037980023,9800.23,-1
037980024,9800.24,0
037980025,9800.25,1
037980026,9800.26,-1
037980028,9800.28,2
037980030,9800.3,0
037980031,9800.31,-2
037980033,9800.33,-2
039000102,1.02,7
039000103,1.03,-2
039000104,1.04,1
039000106,1.06,1
039000108,1.08,1
039000109,1.09,0
039000201,2.01,0
039000202,2.02,0
039000300,3.0,0
039000400,4.0,0
039000502,5.02,1
039000503,5.03,1
039000506,5.06,1
039000507,5.07,1
039000508,5.08,0
039000509,5.09,0
039000602,6.02,1
039000603,6.03,1
039000604,6.04,1
039000700,7.0,1
039000800,8.0,1
039000900,9.0,2
039001000,10.0,-2
041101100,1011.0,4
041101200,1012.0,3
041102100,1021.0,3
041102202,1022.02,3
041102203,1022.03,3
041103100,1031.0,3
041103200,1032.0,3
041104101,1041.01,4
041104102,1041.02,3
041104200,1042.0,4
041104300,1043.0,4
041105000,1050.0,4
041106001,1060.01,4
041106002,1060.02,3
041107000,1070.0,4
041108100,1081.0,4
041108200,1082.0,4
041109001,1090.01,4
041109002,1090.02,3
041110100,1101.0,4
041110200,1102.0,3
041111000,1110.0,4
041112100,1121.0,3
041112201,1122.01,3
041112202,1122.02,3
041113000,1130.0,3
041114100,1141.0,3
041114200,1142.0,4
041115000,1150.0,4
041116000,1160.0,3
041117000,1170.0,4
041118100,1181.0,3
041119100,1191.0,2
041119201,1192.01,3
041119202,1192.02,3
041120000,1200.0,2
041121100,1211.0,3
041121200,1212.0,2
041122000,1220.0,3
041123000,1230.0,3
041124100,1241.0,3
041124200,1242.0,2
041125000,1250.0,3
041126100,1261.0,3
041126200,1262.0,3
041127000,1270.0,3
041128100,1281.0,3
041128200,1282.0,3
041129000,1290.0,3
041130201,1302.01,2
041130202,1302.02,2
041131100,1311.0,2
041132100,1321.0,3
041132200,1322.0,3
041133000,1330.0,1
043000101,1.01,-4
043000102,1.02,-3
043000200,2.0,-2
043000301,3.01,-6
043000302,3.02,-6
043000400,4.0,-3
045010100,101.0,-4
045010200,102.0,-6
045010300,103.0,-8
045010400,104.0,-9
045010500,105.0,-7
045010600,106.0,-8
045010700,107.0,-8
045010801,108.01,-4
045010802,108.02,-4
045010900,109.0,-2
045011001,110.01,-4
045011002,110.02,-7
045011102,111.02,-2
045011200,112.0,-3
045011300,113.0,0
045011400,114.0,1
045011500,115.0,1
045011600,116.0,0
045011700,117.0,1
045011800,118.0,-3
047000201,2.01,-1
047000202,2.02,-1
047000203,2.03,0
047000301,3.01,-1
047000303,3.03,0
047000304,3.04,0
047000401,4.01,0
047000402,4.02,-1
047000503,5.03,-1
047000504,5.04,-1
047000505,5.05,-1
047000601,6.01,-1
047000602,6.02,-1
047000603,6.03,-1
047000701,7.01,-1
047000702,7.02,-1
047000801,8.01,-1
047000802,8.02,-1
047000901,9.01,1
047000902,9.02,-1
047001002,10.02,-1
047001003,10.03,-2
047001004,10.04,-2
047001005,10.05,-1
047001101,11.01,-1
047001200,12.0,-1
047001301,13.01,-2
047001302,13.02,-1
047001401,14.01,-1
047001402,14.02,-1
047001501,15.01,-1
047001502,15.02,-1
047001503,15.03,-1
047001601,16.01,-1
047001602,16.02,0
047001700,17.0,0
047001801,18.01,-1
047001901,19.01,0
047001902,19.02,-1
047002000,20.0,0
047002100,21.0,-1
047002201,22.01,1
047002202,22.02,0
047002301,23.01,1
047002302,23.02,0
047002401,24.01,0
047002402,24.02,0
047002500,25.0,-1
047002600,26.0,2
049000100,1.0,-2
049000200,2.0,5
049000300,3.0,6
049000400,4.0,8
051000101,1.01,6
051000102,1.02,1
051000200,2.0,6
053000101,1.01,0
053000102,1.02,0
053000103,1.03,0
053000104,1.04,0
053000200,2.0,0
053000300,3.0,0
053000400,4.0,0
053000501,5.01,0
053000502,5.02,0
053000600,6.0,0
053000701,7.01,0
053000702,7.02,0
053000800,8.0,0
053000900,9.0,0
053001200,12.0,0
053001300,13.0,0
053001400,14.0,1
053001500,15.0,1
053001600,16.0,1
053001700,17.0,0
053001801,18.01,0
053001802,18.02,0
053010101,101.01,3
053010102,101.02,2
053010202,102.02,2
